Category Path,Service,Tag,Score
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,girl,0.836845
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,group,0.966454
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,indoors,0.882491
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,mammal,0.978645
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,man,0.914677
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,nude,0.996782
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,nude,0.885079
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,one,0.948923
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,painting,0.938969
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,people,0.996412
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,reclining,0.856028
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,sexy,0.890045
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,shirtless,0.937155
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,two,0.933553
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,wear,0.960403
C:\Users\yahel\Downloads\Categories\animals\monkey\fall_max.jpg,clarifai,woman,0.983776
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,adult,0.963961
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,ancient,0.834633
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,art,0.996004
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,baby,0.859496
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,baroque,0.928175
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,god,0.956326
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,group,0.982024
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,illustration,0.974081
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,man,0.920476
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,no person,0.90276
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,nude,0.852293
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,painting,0.999011
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,people,0.992809
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,reclining,0.84331
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,religion,0.994098
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,Renaissance,0.966105
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,saint,0.934461
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,sculpture,0.887594
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,veil,0.925725
C:\Users\yahel\Downloads\Categories\animals\monkey\hairy.jpg,clarifai,woman,0.88769
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,adult,0.991411
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,art,0.981221
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,child,0.956276
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,furniture,0.928757
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,group,0.993566
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,indoors,0.905721
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,lid,0.930464
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,man,0.950627
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,music,0.912026
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,one,0.92588
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,painting,0.988683
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,people,0.998953
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,religion,0.96117
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,room,0.900153
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,seat,0.95372
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,three,0.922093
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,two,0.955802
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,veil,0.972512
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,wear,0.976328
C:\Users\yahel\Downloads\Categories\animals\monkey\merry_co.jpg,clarifai,woman,0.969243
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,adult,0.90995
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,art,0.978676
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,color,0.779093
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,fish,0.933921
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,food,0.846785
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,group,0.948019
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,grow,0.867017
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,illustration,0.961371
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,invertebrate,0.92015
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,mammal,0.942493
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,many,0.784687
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,no person,0.982929
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,one,0.898825
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,painting,0.993797
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,people,0.977969
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,poultry,0.774646
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,religion,0.893537
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,still life,0.840736
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,underwater,0.903419
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey (1).jpg,clarifai,water,0.798324
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,adult,0.987312
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,art,0.987593
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,force,0.905904
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,group,0.912868
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,illustration,0.941217
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,mammal,0.954231
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,man,0.939758
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,military,0.913863
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,no person,0.975937
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,one,0.988372
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,painting,0.997241
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,people,0.996069
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,print,0.903058
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,religion,0.880908
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,room,0.885226
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,two,0.956891
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,war,0.936541
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,weapon,0.972915
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,wear,0.985795
C:\Users\yahel\Downloads\Categories\animals\monkey\monkey.jpg,clarifai,woman,0.883166
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,art,0.998056
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,baby,0.903358
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,baroque,0.884531
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,bird,0.964311
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,cat,0.875449
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,cavalry,0.884732
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,gold,0.892835
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,group,0.885661
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,illustration,0.997091
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,lion,0.89895
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,mammal,0.962173
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,monkey,0.87331
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,nature,0.890243
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,no person,0.940105
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,painting,0.995665
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,print,0.905197
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,rabbit,0.86967
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,Renaissance,0.915457
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,tree,0.967298
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeydo.jpg,clarifai,two,0.933644
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,art,0.967158
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,bird,0.937175
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,fish,0.893443
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,food,0.964484
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,group,0.975013
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,grow,0.874849
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,illustration,0.850765
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,invertebrate,0.92233
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,mammal,0.884623
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,many,0.904977
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,no person,0.959552
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,one,0.833555
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,painting,0.966527
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,people,0.954702
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,poultry,0.902589
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,religion,0.877598
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,reproduction,0.840329
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,seafood,0.875821
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,shellfish,0.85819
C:\Users\yahel\Downloads\Categories\animals\monkey\monkeys.jpg,clarifai,tree,0.858295
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,adult,0.945044
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,art,0.999604
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,baby,0.959575
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,dog,0.921381
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,god,0.923962
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,Gothic,0.880155
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,group,0.971907
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,herder,0.876931
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,illustration,0.997945
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,mammal,0.973579
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,many,0.882441
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,museum,0.900446
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,old,0.880371
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,painting,0.999906
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,people,0.995894
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,print,0.990057
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,religion,0.985188
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,Renaissance,0.988663
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,saint,0.969256
C:\Users\yahel\Downloads\Categories\animals\monkey\singerie.jpg,clarifai,woman,0.907686
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,adult,0.862046
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,art,0.982059
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,basket,0.964646
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,bird,0.961681
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,container,0.872893
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,food,0.918382
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,group,0.966291
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,grow,0.938197
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,illustration,0.957852
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,lithograph,0.879432
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,mammal,0.877899
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,no person,0.989266
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,one,0.91178
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,painting,0.981839
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,people,0.959503
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,poultry,0.858764
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,religion,0.897133
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,still life,0.937584
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,tree,0.955698
C:\Users\yahel\Downloads\Categories\animals\monkey\stil_lif.jpg,clarifai,vintage,0.86577
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,actress,0.898944
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,adult,0.990921
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,art,0.989352
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,dress,0.975138
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,facial expression,0.878454
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,fashion,0.906707
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,girl,0.978546
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,jewelry,0.92506
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,model,0.94001
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,necklace,0.932087
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,nude,0.913577
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,one,0.987892
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,painting,0.973788
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,people,0.996262
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,portrait,0.991477
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,princess,0.918217
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,queen,0.891142
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,veil,0.981274
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,wear,0.96562
C:\Users\yahel\Downloads\Categories\animals\monkey\young_m.jpg,clarifai,woman,0.969705
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,animal,0.972912
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,art,0.823905
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,avian,0.853773
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,beak,0.950309
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,bird,0.998463
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,feather,0.968056
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,illustration,0.823447
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,little,0.837576
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,nature,0.965027
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,no person,0.961315
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,old,0.82247
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,one,0.845704
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,ornithology,0.84542
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,owl,0.995035
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,portrait,0.889125
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,raptor,0.97501
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,wild,0.916016
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,wildlife,0.97657
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,wing,0.832113
C:\Users\yahel\Downloads\Categories\animals\owl\06l_owl.jpg,clarifai,wood,0.841596
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,ancient,0.902593
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,antique,0.797218
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,art,0.994846
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,bird,0.972587
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,group,0.874407
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,illustration,0.987556
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,mammal,0.740191
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,nature,0.799658
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,no person,0.904753
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,nude,0.853568
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,old,0.783731
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,painting,0.99278
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,people,0.878038
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,poultry,0.751895
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,print,0.84832
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,religion,0.803151
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,Renaissance,0.842666
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,sculpture,0.777389
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,symbol,0.855014
C:\Users\yahel\Downloads\Categories\animals\owl\15centre.jpg,clarifai,tree,0.924883
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,animal,0.925234
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,beach,0.882139
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,bird,0.860647
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,desert,0.870693
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,landscape,0.878618
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,mammal,0.891455
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,nature,0.97133
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,no person,0.946185
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,one,0.848662
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,outdoors,0.945735
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,rock,0.931698
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,sand,0.894916
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,sea,0.867815
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,seashore,0.905791
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,sit,0.872465
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,sky,0.900643
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,travel,0.945937
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,water,0.922612
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,wild,0.873438
C:\Users\yahel\Downloads\Categories\animals\owl\513fried.jpg,clarifai,wildlife,0.945822
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,ancient,0.867125
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,animal,0.963571
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,art,0.949755
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,bird,0.989451
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,engraving,0.837905
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,feather,0.934197
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,head,0.832015
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,nature,0.876391
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,no person,0.899765
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,old,0.883395
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,one,0.961632
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,owl,0.906939
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,portrait,0.960325
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,raptor,0.879053
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,sculpture,0.857648
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,sit,0.882313
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,vertical,0.871503
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,wildlife,0.827255
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,wing,0.897537
C:\Users\yahel\Downloads\Categories\animals\owl\birds2.jpg,clarifai,wisdom,0.875258
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,adult,0.95053
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,agriculture,0.943974
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,art,0.937887
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,bird,0.999165
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,chicken,0.958946
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,cockerel,0.935521
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,dame,0.914242
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,group,0.991154
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,hen,0.989622
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,illustration,0.971985
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,livestock,0.98093
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,many,0.930276
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,no person,0.920936
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,one,0.983301
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,painting,0.985761
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,people,0.978169
C:\Users\yahel\Downloads\Categories\animals\owl\bogdan07.jpg,clarifai,poultry,0.999696
